Date,Dataset,Method,Topic #,Top Words,LLM Label,Processing Time (s)
5/2/25 14:28,Drug_Review_dataset_cleaned.csv,BERTopic,11,"depression, antidepressant, suicidal, life, pristiq, thought, deplin, depressed, wellbutrin, major",Mental Health and Pharmaceutical Interventions,253.57
5/2/25 14:28,Drug_Review_dataset_cleaned.csv,BERTopic,12,"fibromyalgia, lyrica, fibro, cymbalta, pain, savella, nerve, diagnose, mucinex, relief",Chronic Pain and Fibromyalgia Treatment Options,253.57
5/2/25 14:28,Drug_Review_dataset_cleaned.csv,BERTopic,13,"implanon, insert, period, remove, swing, gain, insertion, bleeding, bleed, birth",Contraceptive Implant and Menstrual Cycle Effects,253.57
5/2/25 14:28,Drug_Review_dataset_cleaned.csv,BERTopic,14,"suboxone, opiate, methadone, withdrawal, addict, heroin, addiction, detox, clean, save",Substance Abuse and Opioid Addiction Recovery,253.57
5/2/25 14:28,Drug_Review_dataset_cleaned.csv,BERTopic,15,"sugar, metformin, insulin, diabetes, invokana, glucose, bydureon, diabetic, unit, trulicity",Diabetes Treatment and Management,253.57
5/2/25 14:28,Drug_Review_dataset_cleaned.csv,BERTopic,16,"erection, cialis, viagra, erectile, wife, dysfunction, levitra, stendra, ed, rock","""Male Sexual Health""",253.57
5/2/25 14:28,Drug_Review_dataset_cleaned.csv,BERTopic,17,"implant, remove, period, arm, get, gain, bleed, bleeding, spot, weight",Contraceptive Implant Effects and Considerations,253.57
5/2/25 14:28,Drug_Review_dataset_cleaned.csv,BERTopic,18,"cymbalta, depression, anxiety, sexual, zap, withdrawal, antidepressant, wean, brain, mg",Antidepressant Withdrawal and Side Effects,253.57
5/2/25 14:28,Drug_Review_dataset_cleaned.csv,BERTopic,19,"lexapro, anxiety, depression, attack, panic, life, feel, wean, mg, thought",Mental Health and Medication Management,253.57
5/2/25 14:28,Drug_Review_dataset_cleaned.csv,BERTopic,20,"ambien, cr, sleep, lunesta, asleep, belsomra, insomnia, wake, fall, night",Sleep Medication and Insomnia Treatment,253.57
5/2/25 14:28,Drug_Review_dataset_cleaned.csv,BERTopic,21,"yeast, infection, monistat, itching, burning, itch, burn, vagina, cream, diflucan",Yeast Infection Treatment and Symptoms,253.57
5/2/25 14:28,Drug_Review_dataset_cleaned.csv,BERTopic,22,"burning, itching, itch, burn, yi, vagina, cream, monistat, product, insert",Topic: Vaginal Health and Treatment Products,253.57
5/2/25 14:28,Drug_Review_dataset_cleaned.csv,BERTopic,23,"pain, relief, reliever, best, medicine, ibuprofen, work, tylenol, away, aleve",Over-the-Counter Pain Relief Medications,253.57
5/2/25 14:28,Drug_Review_dataset_cleaned.csv,BERTopic,24,"seizure, keppra, epilepsy, dilantin, mal, vimpat, grand, tegretol, partial, lamictal",Epilepsy and Antiepileptic Medications,253.57
5/2/25 14:28,Drug_Review_dataset_cleaned.csv,BERTopic,25,"birth, control, mood, swing, boyfriend, person, cry, emotional, pill, depression",Hormonal and Emotional Health,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,26,"sweat, drysol, sweating, armpit, shirt, hypercare, wear, stain, underarm, underarms",Excessive Sweating and Underarm Solutions,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,27,"eye, drop, restasis, xiidra, vision, dry, eyelid, vial, systane, lastacaft",Dry Eye Treatment Options,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,28,"panic, attack, anxiety, disorder, buspar, life, calm, medication, help, mind",Anxiety and Mental Health Management,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,29,"zoloft, anxiety, depression, life, wean, social, feel, depressed, mg, thought",Mental Health and Medication Management,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,30,"pressure, blood, bp, lisinopril, diovan, benicar, hypertension, high, hct, bystolic",Hypertension & Blood Pressure Management,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,31,"insurance, cost, company, cover, price, pay, generic, expensive, copay, pharmacy",Prescription Medication Costs and Insurance,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,32,"prozac, fluoxetine, thought, depression, anxiety, suicidal, effexor, mg, feel, panic",Mental Health and Antidepressant Medications,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,33,"prep, colonoscopy, drink, suprep, taste, prepopik, oz, water, moviprep, liquid",Colonoscopy Preparation Solutions and Their Taste Experience,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,34,"taste, lemon, drink, prep, water, suprep, mix, straw, sip, oz",Lemon-Flavored Beverage Preparation Instructions,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,35,"phentermine, weigh, lose, lb, goal, pound, calorie, exercise, mouth, weight",Weight Loss and Fitness,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,36,"celexa, anxiety, depression, feel, celebrex, paxil, stress, felt, life, panic",Mental Health and Medication,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,37,"restless, mirapex, requip, leg, legs, syndrome, rls, pramipexole, night, sleep",Restless Legs Syndrome Treatment and Symptoms,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,38,"seroquel, bipolar, xr, sleep, lithium, gain, insomnia, episode, mania, disorder",Bipolar Disorder and Sleep Management,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,39,"gerd, heartburn, reflux, acid, protonix, dexilant, nexium, zantac, prilosec, esophagus","The topic can be labeled as ""Acid Reflux and GERD Treatments.""",253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,40,"asthma, inhaler, singulair, symbicort, advair, albuterol, rescue, qvar, dulera, puff",Respiratory Medication and Asthma Management,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,41,"thyroid, synthroid, armour, levothyroxine, hypothyroidism, tsh, mcg, hypothyroid, synthetic, hashimoto",Thyroid Health and Hormone Replacement Therapy,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,42,"allergy, zyrtec, sneeze, nose, flonase, allegra, allergic, pollen, hay, xyzal",Seasonal Allergies,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,43,"alcohol, campral, drink, sober, drinking, beer, antabuse, naltrexone, wine, aa",Alcohol Addiction and Recovery,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,44,"nuvaring, ring, nuva, sex, love, partner, birth, convenience, control, drive",Contraception and Sexual Health.,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,45,"knee, injection, euflexxa, shot, synvisc, cortisone, orthovisc, bone, series, replacement",Knee Joint Injections and Treatments,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,46,"son, adhd, intuniv, school, behavior, vyvanse, grade, old, focalin, autism",Child Behavioral and Educational Challenges,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,47,"effexor, xr, withdrawal, miss, dose, depression, anxiety, mg, zap, life",Effexor XR Withdrawal and Mental Health Effects,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,48,"belviq, lose, lb, eat, calorie, pound, hungry, appetite, weigh, weight",Weight Loss and Appetite Management,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,49,"bipolar, lamictal, manic, mania, lamotrigine, disorder, trileptal, ii, episode, diagnose",Bipolar Disorder and Treatment Options,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,50,"flash, hot, menopause, estrace, vaginal, hrt, sweat, hysterectomy, dryness, estrogen",Menopause and Hormone Replacement Therapy (HRT),253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,51,"saxenda, lb, lose, goal, eat, hungry, loss, weight, cover, pound",Weight Loss and Appetite Management,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,52,"sore, cold, abreva, valtrex, blister, lip, outbreak, tingle, apply, heal",Cold Sore Treatment and Symptoms,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,53,"bleeding, bleed, breakthrough, pack, heavy, period, pill, memvey, straight, abnormal",Menstrual Health and Contraception,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,54,"adhd, adderall, concerta, ritalin, vyvanse, focus, diagnose, task, grade, amphetamine",ADHD and Stimulant Medications,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,55,"tramadol, pain, hydrocodone, narcotic, withdrawal, relief, addictive, tramodol, toradol, codeine",Prescription Pain Management and Opioid Use,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,56,"vomit, nausea, vomiting, throw, stomach, diclegis, nauseous, sick, food, nauseated","""Symptoms and Treatment of Nausea""",253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,57,"nail, toenail, fungus, toe, jublia, foot, lamisil, terbinafine, file, polish",Toenail Fungus Treatments,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,58,"cough, coughing, syrup, codeine, delsym, teaspoon, persistent, cold, perles, tessalon",Cough and Cold Medication,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,59,"hive, zyrtec, urticaria, xolair, benadryl, xyzal, allergic, allegra, reaction, itchy",Allergic Reactions and Treatments,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,60,"nausea, sprintec, nauseous, birth, sick, pack, pill, control, throw, vomiting","The topic can be labeled as ""Birth Control and Side Effects.""",253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,61,"victoza, sugar, metformin, lose, pound, blood, eat, loss, burp, nausea",Weight loss and diabetes management medication.,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,62,"cholesterol, crestor, statin, ldl, repatha, lipitor, hdl, triglyceride, livalo, muscle",Cholesterol Management and Treatments,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,63,"constipation, bowel, movement, constipate, laxative, linz, amitiza, miralax, chronic, linzess",Digestive Health and Constipation Treatments,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,64,"endometriosis, lupron, loseasonique, hysterectomy, pain, seasonique, pelvic, surgery, bleeding, cycle",Women's Reproductive Health Management,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,65,"knee, celebrex, hip, arthritis, meloxicam, osteoarthritis, pain, joint, voltaren, walk",Joint Pain and Osteoarthritis Treatment,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,66,"adderall, xr, vyvanse, focus, school, add, attention, ir, college, vyvance",ADHD Medication and Academic Performance,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,67,"patch, xulane, evra, ortho, love, breast, convenient, period, switch, peel",Contraceptive Skin Patches and Women's Health,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,68,"cancer, tumor, chemo, lung, stage, scan, radiation, tarceva, shrink, votrient",Oncology Treatment and Management,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,69,"hep, harvoni, liver, genotype, virus, treatment, viral, cirrhosis, hcv, detect",Hepatitis C Virus (HCV) Treatment and Management,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,70,"tamiflu, flu, fever, ache, chill, influenza, symptom, swab, tuesday, friday","""Influenza Symptoms and Diagnosis""",253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,71,"topamax, migraine, topiramate, tingling, word, tingle, memory, headache, loss, elavil",Migraine Treatment and Side Effects,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,72,"qsymia, qysmia, lb, lose, exercise, diet, tingling, pound, calorie, eat",Weight Loss and Dieting Techniques,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,73,"testosterone, androgel, axiron, pump, testim, level, fortesta, test, libido, energy",Testosterone Replacement Therapy,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,74,"hair, rogaine, loss, bald, minoxidil, thin, grow, growth, propecia, fall",Hair Loss and Treatment Solutions,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,75,"psoriasis, stelara, plaque, humira, clear, injection, enbrel, scalp, ointment, shot",Psoriasis Treatment Options,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,76,"wellbutrin, xl, bupropion, sr, depression, generic, tremor, molipaxin, increase, energy",Antidepressant Medications and Their Effects,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,77,"dulcolax, constipate, laxative, constipation, tablet, bowel, bm, toilet, cramp, movement",Digestive Health and Constipation Relief,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,78,"spasm, muscle, flexeril, soma, valium, robaxin, relaxer, cyclobenzaprine, norgesic, flexerill",Muscle Relaxants and Spasm Treatments,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,79,"ibs, bowel, librax, xifaxan, lotronex, irritable, syndrome, bentyl, diarrhea, bathroom",Irritable Bowel Syndrome (IBS) Treatments and Symptoms,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,80,"adipex, weigh, lb, exercise, lose, goal, weight, eat, diet, mouth",Weight Loss and Dieting,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,81,"klonopin, panic, benzodiazepine, anxiety, xanax, attack, disorder, klons, mg, valium",Anxiety and Panic Disorder Medications,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,82,"ptsd, traumatic, disorder, prazosin, nightmare, post, stress, flashback, trauma, anxiety","""PTSD and Trauma-Related Symptoms""",253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,83,"viral, load, hiv, undetectable, atripla, stribild, count, virus, triumeq, complera",HIV Treatment and Viral Load Management,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,84,"paxil, panic, anxiety, attack, disorder, life, depression, social, withdrawal, people",Mental Health and Anxiety Disorders,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,85,"migraine, birth, headache, loseasonique, control, optical, moody, switch, pill, period",Hormonal Birth Control and Mood Effects,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,86,"rash, itchy, ivy, xyzal, itching, itch, fpc, poison, red, allergic",Allergic Reaction to Poison Ivy,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,87,"contrave, lose, eat, food, pound, snack, nausea, lb, calorie, diet",Weight Loss and Diet Management,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,88,"xanax, panic, attack, benzodiazepine, anxiety, alprazolam, addictive, calm, disorder, benzodiazapine",Anxiety and Panic Disorder Medication,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,89,"neck, shoulder, spasm, pain, nerve, injury, accident, voltaren, muscle, chronic","""Chronic Neck and Shoulder Pain Management""",253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,90,"rapaflo, ejaculation, prostate, flomax, flow, avodart, urine, stream, ejaculate, urinate",Prostate Health and Urinary Function,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,91,"crohn, pentasa, remicade, disease, humira, asacol, infusion, diagnose, remission, flare",Inflammatory Bowel Disease Treatment and Management,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,92,"ankle, swell, foot, swelling, leg, lasix, swollen, numbness, walk, ej",Topic: Symptoms and Treatment of Leg and Foot Swelling,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,93,"vertigo, dizzy, meniere, dizziness, ear, meclizine, valium, spin, bonine, ent",Vertigo and Balance Disorders,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,94,"citalopram, citalapram, anxiety, panic, depression, attack, feel, anxious, cope, felt",Mental Health and Anxiety Management,253.57
5/2/25 14:29,Drug_Review_dataset_cleaned.csv,BERTopic,95,"effect, ratio, ditropan, effective, detrol, solodyne, menication, wthout, minor, didn","The words provided suggest a topic related to ""Pharmaceuticals and Medication Effects.""",253.57
